Id,URL,Title,Original Title,Author,Date,Styles,Series,Genre,Media,Location,Dimensions,Description,Wiki Description,Tags,Img,image_urls
720,https://www.wikiart.org/en/michael-bell/the-ring-2008,The Ring,,Michael Bell,,"Neo-Figurative Art,New Realism",,allegorical painting,"oil,canvas",,152 x 152 cm,"In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
 ""The Ring"" is the third of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
 Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform awaiting her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
 In Scene 3, ""The Ring"" the subway station is flooding with an avalanche of water symbolic of an extreme emotional outpour as an emergency phone dangles off the hook.
 ","<p itemprop=""description"">In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
<br>
<br>""The Ring"" is the third of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
<br>
<br>Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform awaiting her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
<br>
<br>In Scene 3, ""The Ring"" the subway station is flooding with an avalanche of water symbolic of an extreme emotional outpour as an emergency phone dangles off the hook.
<br>
<br></p>",,img/full/c55572f44ca504d986fe0d97104cb603bbfafae8.jpg,https://uploads5.wikiart.org/images/michael-bell/the-ring-2008.jpg
721,https://www.wikiart.org/en/michael-bell/never-look-back-2009,Never Look Back,,Michael Bell,,"Neo-Figurative Art,New Realism",,allegorical painting,"oil,canvas",,152 x 152 cm,"In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
 ""Never Look Back"" is the fourth of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
 Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform awaiting her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
 In Never Look Back our Italian Femme Fetale contradicts the title by doing exactly what the title suggests she not do, as she glances back at a White Surveillance Van in the alley.","<p itemprop=""description"">In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
<br>
<br>""Never Look Back"" is the fourth of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
<br>
<br>Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform awaiting her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
<br>
<br>In Never Look Back our Italian Femme Fetale contradicts the title by doing exactly what the title suggests she not do, as she glances back at a White Surveillance Van in the alley.</p>",,img/full/113f61420e8ce06d3406f2a3d0e52fed01f13c3d.jpg,https://uploads3.wikiart.org/images/michael-bell/never-look-back-2009.jpg
722,https://www.wikiart.org/en/wade-guyton/untitled-2007,Untitled,,Wade Guyton,2007,Minimalism,,abstract,,,,,,"monochrome,Windowcovering,Line",img/full/adb585a7218f009dfb917dd15c211ced01b4f5b0.jpg,https://uploads4.wikiart.org/images/wade-guyton/untitled-2007.jpg
723,https://www.wikiart.org/en/wade-guyton/untitled-2008,Untitled,,Wade Guyton,2008,Minimalism,,abstract,,,,,,,img/full/e35c0e3b9298effcdb5df81e0ce5e94217a73299.jpg,https://uploads4.wikiart.org/images/wade-guyton/untitled-2008.jpg
724,https://www.wikiart.org/en/wade-guyton/untitled-2008-2,Untitled,,Wade Guyton,2008,Conceptual Art,,abstract,,,,,,Turquoise,img/full/377bb99f89230fbad18a1a6fccf7ecfea6529c78.jpg,https://uploads6.wikiart.org/images/wade-guyton/untitled-2008-2.jpg
725,https://www.wikiart.org/en/wade-guyton/painting-2006,Painting,,Wade Guyton,2006,Minimalism,,abstract,,,,,,"Line,Text,Pattern,Font",img/full/9ba5c45b1d94cc21b238e91a282473e44b36d4a6.jpg,https://uploads4.wikiart.org/images/wade-guyton/painting-2006.jpg
726,https://www.wikiart.org/en/jon-mcnaughton/calming-the-storm,CALMING THE STORM,,Jon Mcnaughton,,Kitsch,,religious painting,,,,,,"Vehicle,Boat,Watercraft",img/full/f70fcda7e5362e7b77502d8da6d62bc3b5029fc9.jpg,https://uploads1.wikiart.org/00224/images/jon-mcnaughton/calming-the-storm.jpg!Large.jpg
727,https://www.wikiart.org/en/michael-bell/getaway-car-2009,Getaway Car,,Michael Bell,,"Neo-Figurative Art,New Realism",,allegorical painting,"oil,canvas,string",,152 x 152 cm,"In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
 ""Getaway Car"" is the fifth of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
 Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform awaiting her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
 Getaway Car follows our Italian Femme Fetale into an Off-Duty Taxi at night (Getaway Car) with the artist using himself as a model in the mirror self-portrait.  Rips and tears into the canvas also represent psychological rips in the characters' psyche.","<p itemprop=""description"">In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
<br>
<br>""Getaway Car"" is the fifth of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
<br>
<br>Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform awaiting her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
<br>
<br>Getaway Car follows our Italian Femme Fetale into an Off-Duty Taxi at night (Getaway Car) with the artist using himself as a model in the mirror self-portrait.  Rips and tears into the canvas also represent psychological rips in the characters' psyche.</p>",,img/full/4c8b6436ffa43992b45b618fb21f72c58e85df8e.jpg,https://uploads8.wikiart.org/images/michael-bell/getaway-car-2009.jpg
728,https://www.wikiart.org/en/jon-mcnaughton/parting-the-veil-the-second-coming,PARTING THE VEIL (THE SECOND COMING),,Jon Mcnaughton,,Kitsch,,religious painting,,,,,,,img/full/9d021b2d832b9de5a988428a1425fac05d057d07.jpg,https://uploads0.wikiart.org/00224/images/jon-mcnaughton/parting-the-veil-the-second-coming.jpg!Large.jpg
729,https://www.wikiart.org/en/wade-guyton/untitled-2007-1,Untitled,,Wade Guyton,2007,Minimalism,,abstract,,,,,,,img/full/ce848075fa1c3c1e49d17ea3558b29a46d4af1ea.jpg,https://uploads6.wikiart.org/images/wade-guyton/untitled-2007-1.jpg
730,https://www.wikiart.org/en/wade-guyton/untitled-cat-4-cat-7-2006,Untitled (CAT.4 CAT.7),,Wade Guyton,2006,Conceptual Art,,,,,,,,,img/full/ffde7e0d226af2b1598a2f4b926c5a0f264703b6.jpg,https://uploads8.wikiart.org/images/wade-guyton/untitled-cat-4-cat-7-2006.jpg!Large.jpg
731,https://www.wikiart.org/en/michael-bell/room-service-2008,Room Service,,Michael Bell,,"Neo-Figurative Art,New Realism",,allegorical painting,"oil,mixed technique,canvas",,152 x 152 cm,"In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
 ""Room Service"" is the second of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
 Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform in Scene 1, ""The Transfer"" as she awaits her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
 In Scene 2, ""Room Service"" we enter a dimly lit hotel room with a smoking gun and lit cigarette positioned on a table next to a half-eaten breakfast at daybreak, suggesting a hitman as the second character introduced into this nine part narrative.
  ","<p itemprop=""description"">In ""Ticket to Ride"" Michael Bell created a cinematic painting series as a journey through one woman’s harrowing search for redemption, only nothing inspires redemption quite like revenge.
<br>
<br>""Room Service"" is the second of nine large-format mixed-media paintings that range from emotionally-driven portraits as allegories reminiscent of dramatic film-stills to dark, ambiguous hotel room scenes and metropolitan landscapes on 60"" X 60"" canvases overlaid with mixed-media subway maps painted into the background of each work.
<br>
<br>Bell’s narrative strategy is for the viewer to question how much of Ticket to Ride is just a dream, and how much is rooted in reality. Its major movement is the journey taken by an Italian Femme Fetale that begins on a New York City subway platform in Scene 1, ""The Transfer"" as she awaits her metaphorical “train” and her journey continues -- painting by painting -- like a roller coaster ride through her mind.
<br>
<br>In Scene 2, ""Room Service"" we enter a dimly lit hotel room with a smoking gun and lit cigarette positioned on a table next to a half-eaten breakfast at daybreak, suggesting a hitman as the second character introduced into this nine part narrative.
<br>
<br>
<br></p>","Stilllifephotography,Meal",img/full/45067f36349bdfa9a110b1e8579b554e06581eb8.jpg,https://uploads0.wikiart.org/images/michael-bell/room-service-2008.jpg
732,https://www.wikiart.org/en/joseph-lorusso/distracted,Distracted,,Joseph Lorusso,,Contemporary Realism,,genre painting,oil,,,,,cafes-and-restaurants,img/full/e8271385700138088555fca5ba64ad98b6b4ae1a.jpg,https://uploads7.wikiart.org/00265/images/joseph-lorusso/distracted.jpg!Large.jpg
733,https://www.wikiart.org/en/joseph-lorusso/cafe-couple,Cafe Couple,,Joseph Lorusso,,Contemporary Realism,,genre painting,oil,,91.44 x 76.2 cm,,,cafes-and-restaurants,img/full/e412c4a71984becb47d120e4a92816178caad43f.jpg,https://uploads5.wikiart.org/00265/images/joseph-lorusso/cafe-couple-36x30.jpg!Large.jpg
734,https://www.wikiart.org/en/joseph-lorusso/end-of-the-night,End of the Night,,Joseph Lorusso,,Contemporary Realism,,genre painting,oil,,60.96 x 91.44 cm,,,cafes-and-restaurants,img/full/fb93c095dd98c80777f41a215d92670a59f2b60e.jpg,https://uploads2.wikiart.org/00265/images/joseph-lorusso/longing-24x36-oil-panel.jpg!Large.jpg
735,https://www.wikiart.org/en/jason-rhoades/chandelier-9-2005,Chandelier 9,,Jason Rhoades,2005,Post-Minimalism,,installation,,,,,,Product,img/full/8185bbfbabd6b50d8bf78545650a935d95310835.jpg,https://uploads1.wikiart.org/images/jason-rhoades/chandelier-9-2005.jpg
736,https://www.wikiart.org/en/jason-rhoades/untitled-2004-1,Untitled,,Jason Rhoades,2004,Post-Minimalism,,installation,,,,,,"Ceiling,Lighting,Chandelier,Lightfixture,Room,Interiordesign",img/full/4ababc16c56c4042e666acdd1ac4daa7da3de68e.jpg,https://uploads0.wikiart.org/images/jason-rhoades/untitled-2004-1.jpg!Large.jpg
737,https://www.wikiart.org/en/jason-rhoades/from-my-madinah-in-pursuit-of-my-hermitage-2004-1,From My Madinah: In pursuit of my hermitage…,,Jason Rhoades,2004,Post-Minimalism,,installation,,,,,,"Crowd,Fun",img/full/681a58d21b9032c92bd380518ec0d4c77c1eef53.jpg,https://uploads6.wikiart.org/images/jason-rhoades/from-my-madinah-in-pursuit-of-my-hermitage-2004-1.jpg
738,https://www.wikiart.org/en/jacob-collins/self-portrait-with-palette,Self Portrait with Palette,,Jacob Collins,,Contemporary Realism,,self-portrait,,,,,,,img/full/44729a14bedd019d2dfe62eef3cccb0326c5a102.jpg,https://uploads1.wikiart.org/images/jacob-collins/self-portrait-with-palette.jpg
739,https://www.wikiart.org/en/ellen-gallagher/igbt-2008,IGBT,,Ellen Gallagher,2008,"Contemporary,Neo-Pop Art",,figurative,,,,,,,img/full/688a339cf0ee221526929830baa19b6ad2e213c2.png,https://uploads4.wikiart.org/00333/images/ellen-gallagher/igbt-2008.png!Large.png
740,https://www.wikiart.org/en/romero-britto/stanley-levine,Stanley Levine,,Romero Britto,,Neo-Pop Art,,portrait,,,,,,"Head,Moustache,Forehead,Nose,Facialhair,Cheek",img/full/eed9a37147978ccb6e86c3a482e0c3ed03779722.jpg,https://uploads7.wikiart.org/images/romero-britto/stanley-levine.jpg
741,https://www.wikiart.org/en/vladimir-kush/across-the-mountains-and-into-the-trees,Arrival of the flower ship,,Vladimir Kush,,,,,,,,,,,img/full/ef08e06daa502fb042a060149866d4b4556cf05f.jpg,https://uploads4.wikiart.org/00172/images/vladimir-kush/arrival-of-the-flower-ship.jpg
742,https://www.wikiart.org/en/david-michael-hinnebusch/fakeartnet-sign,Fakeartnet Sign,,David Michael Hinnebusch,2016,"Neo-Figurative Art,Figurative Expressionism","Nudes, Muses, Erotic Mindscapes",figurative,mixed media,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",45.75 x 60.96 cm,,,"signboards,Font,Text",img/full/e91d4e69903eeb4755925ea47bbff6a35003be2b.jpg,https://uploads1.wikiart.org/00183/images/david-michael-hinnebusch/david-hinnebusch-artwork-at-ben-kitay-studios-hollywood-california-fakeartnet-sign.jpg!Large.jpg
743,https://www.wikiart.org/en/jacob-collins/green-island-2007,Green Island,,Jacob Collins,2007,Contemporary Realism,,marina,,,,,,"Sky,Nature,Horizon,Atmosphericphenomenon,Cloud,Atmosphere,Dusk,Evening,morning,Ecoregion",img/full/f4a4de7ce7dccf65c04b2e4325cef349ee83391a.jpg,https://uploads1.wikiart.org/images/jacob-collins/green-island-2007.jpg
744,https://www.wikiart.org/en/vladimir-kush/claws-of-fate,Claws of Fate,,Vladimir Kush,,,,,,,,,,,img/full/a05dd3d84d843ae3a177a8016d6e944ba970a3f5.jpg,https://uploads0.wikiart.org/00172/images/vladimir-kush/claws-of-fate.jpg
745,https://www.wikiart.org/en/david-michael-hinnebusch/hollyword,Hollyword,,David Michael Hinnebusch,2012,"Neo-Figurative Art,Figurative Expressionism","Nudes, Muses, Erotic Mindscapes",figurative,mixed media,,45.75 x 60.96 cm,,,,img/full/bfbc934ff533c3b51cf69306d060249dc5b4cef5.jpg,https://uploads4.wikiart.org/00183/images/david-michael-hinnebusch/david-hinnebusch-artwork-at-ben-kitay-studios-hollywood-california-hollyword.jpg!Large.jpg
746,https://www.wikiart.org/en/vladimir-kush/contes-erotique,Contes Erotique,,Vladimir Kush,,,,,,,,,,,img/full/8fd10b044ab85850afa509aaea4f35d77ed60ac5.jpg,https://uploads2.wikiart.org/00172/images/vladimir-kush/contes-erotique.jpg
747,https://www.wikiart.org/en/vladimir-kush/across-the-mountains-and-into-the-trees-0,Across the Mountains and into the Trees,,Vladimir Kush,,,,,,,,,,,img/full/be7596319606c532686fc5a6005dd07da1c9d77b.jpg,https://uploads1.wikiart.org/00172/images/vladimir-kush/across-the-mountains-and-into-the-trees-1.jpg
748,https://www.wikiart.org/en/ellen-gallagher/esirn-coaler-2007,Esirn Coaler,,Ellen Gallagher,2007,Neo-Pop Art,,figurative,,,,,,,img/full/a7f484a07d24a2c0226d45ad74b96bd6d75da5d0.jpg,https://uploads3.wikiart.org/00333/images/ellen-gallagher/esirn-coaler-2007.jpg!Large.jpg
749,https://www.wikiart.org/en/vladimir-kush/departure-of-the-winged-ship,Departure of the Winged Ship,,Vladimir Kush,,,,,,,,,,,img/full/e26d306907fd1e0c14c1ed7f9bd9e4949bca8cdb.jpg,https://uploads6.wikiart.org/00172/images/vladimir-kush/departure-of-the-winged-ship.jpg
750,https://www.wikiart.org/en/craig-mullins/untitled-19,Untitled,,Craig Mullins,,Realism,,sketch and study,,,,,,"Sketch,Figuredrawing,Leg",img/full/2ac746e8263f8249d74b2cc0a95a369ff30336a3.jpg,https://uploads5.wikiart.org/images/craig-mullins/untitled-19.jpg!Large.jpg
751,https://www.wikiart.org/en/wade-guyton/devil-s-hole-left-and-right-1999,Devil’s Hole Left and Right,,Wade Guyton,1999,Conceptual Art,,,,,,,,,img/full/ab6cff87cb34c7d6b347329e4490775423d9a2d8.jpg,https://uploads5.wikiart.org/images/wade-guyton/devil-s-hole-left-and-right-1999.jpg
752,https://www.wikiart.org/en/gisela-colon/hyper-ellipsoid-gold-aqua-2017,Hyper Ellipsoid (Gold Aqua),,Gisela Colon,,"Light and Space,Minimalism",,sculpture,,,,,,"Opal,Fashionaccessory",img/full/1c94cf58b015c8b71fdb7bba86c484b695c21e60.jpg,https://uploads3.wikiart.org/00192/images/gisela-colon/raw-2.jpg!Large.jpg
753,https://www.wikiart.org/en/craig-mullins/untitled-16,Untitled,,Craig Mullins,,Realism,,sketch and study,,,,,,"Sketch,Chin,Figuredrawing,Human,Jaw,Neck",img/full/f72659f1fc165b57422286bb9652cf7e123a5850.jpg,https://uploads5.wikiart.org/images/craig-mullins/untitled-16.jpg!Large.jpg
754,https://www.wikiart.org/en/craig-mullins/karine,Karine,,Craig Mullins,,Realism,,sketch and study,,,,,,"Figuredrawing,Sketch,Face,Head,Nose,Chin",img/full/dedc504feb01eb422eefda5dcb5596004b9cfb12.jpg,https://uploads0.wikiart.org/images/craig-mullins/karine.jpg!Large.jpg
755,https://www.wikiart.org/en/craig-mullins/untitled-14,Untitled,,Craig Mullins,,Realism,,sketch and study,,,,,,"Face,Sketch,Head,Nose,Chin,Lip,Cheek",img/full/06d447f61be6a8fbee06cbb7390d407ddb4dc7ef.jpg,https://uploads5.wikiart.org/images/craig-mullins/untitled-14.jpg!Large.jpg
756,https://www.wikiart.org/en/romero-britto/summer,Summer,,Romero Britto,,Neo-Pop Art,,genre painting,,,,,,,img/full/48ad4760d8831feaa39ab54aeeeba5d894a146b6.jpg,https://uploads8.wikiart.org/images/romero-britto/summer.jpg
757,https://www.wikiart.org/en/craig-mullins/untitled-11,Untitled,,Craig Mullins,,Realism,,sketch and study,,,,,,"Figuredrawing,Sketch,Shoulder,Joint",img/full/5fdbf815efad29286fa49dbc4d8e701650bd8f90.jpg,https://uploads5.wikiart.org/images/craig-mullins/untitled-11.jpg!Large.jpg
